obs_id,exchange_idx,student_text,teacher_text,student_on_task,student_on_task_num_agree,student_on_task_majority,student_on_task_zscore,teacher_on_task,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_zscore,uptake,uptake_num_agree,uptake_majority,uptake_zscore
4629,188,Two eighths minus one eighth.,– minus one eighth?,1.0,3,1,0.4384466302155101,1.0,3,1,0.420158992429142,1.0,3,1.0,-0.4385810801934887
4629,194,"That for addition the denominator is all the same like if you solve, and then if you do the denominator for subtraction, it’s all the same too.","What Student D is saying is that he notices the denominator for addition is all the same in the fraction numbers I’m adding and in the answer.  And in subtraction, the denominators are the same in the fractions I’m subtracting and in my answer.  What else is also the same is that the numerator is being changed.  So when I’m adding, the numerators that changes.  When I subtract, the numerator that changes. What I want you to do now is take a few moments.  You can use your fraction strips or you can use – some of you were already just using your own mind, what you already know and create some subtraction problems, some fraction subtraction problems.  What questions do you have –",1.0,3,1,0.4223203477074839,1.0,3,1,0.3963427727861197,2.0,3,2.0,1.1644002569437963
4629,198,How many zeroes are in a trillion?,And what does that have to do with this?,1.0,3,1,0.4323618551788531,1.0,3,1,0.3962294153686954,1.0,3,1.0,-0.38227794672383225
4629,202,Can I do a hundred?,"Okay, let’s say 100 is our limit, okay?  Okay.  You know what, it’s in your parent/teacher book.  That’s why.  So let’s just focus on what we need to focus on.  So when you use the fraction stacks here, if you wanted to, let’s say, look at fifths, you might start with the number like, you know, I have three fifths.  So right it down, three fifths.  If I subtract one fifth away, so minus one fifth.  Minus.  We’re not doing addition.  We’re doing subtraction now.  So do you know how to write three fifths?  Not like that.  Would be three over five.  Three fifths.  Minus one fifth.  How many fifths are left?",1.0,3,1,0.4212871067453636,1.0,3,1,0.4122945051676914,1.6666666666666667,2,2.0,0.5537430778672875
4629,210,Uh-huh.  Equals 80 hundredths.,"Equals 80 hundredths.  Good.  Another example.  Student H, are we listening or are we socializing?  Student K?",1.0,3,1,0.4709200061077989,1.0,3,1,0.476186433134473,1.6666666666666667,2,2.0,0.5204453709481179
4629,212,"Seven eighths – no, yeah, seven eighths minus three eighths.",Seven eighths minus three eighths equals?,1.0,3,1,0.4594018140866398,1.0,3,1,0.43458358432238015,2.0,3,2.0,0.9440157042817058
4629,222,Three eighths minus two eighths is one eighth.,"Three eighths minus two eighths equals one eighth.  So, everyone stop.  Put your pencils down.  One, two, three, eyes on me.",1.0,3,1,0.4508535889934756,1.0,3,1,0.4293362952811981,1.3333333333333333,2,1.0,-0.1530884081743316
4629,224,"One, two, eyes on you.","Okay, I want everyone to stop for a moment and think about something you learned about fractions today, whether it was from the 10-minute math packet or from this lesson here.  I want you to take a moment.  I want you to think about what you learned.  I want you to whisper it to your butterfly friend, and then I’m going to ask some people to share. Whisper to Student S.",0.0,3,0,-2.1002516497471446,0.6666666666666666,2,1,-0.4569904074771611,,1,,
4629,228,"One, two, eyes on you.",Do I have a volunteer to share with the class now something that they learned about fractions today?  Student K?,0.0,3,0,-2.065982608606129,1.0,3,1,0.4517410757374389,,1,,
4629,230,"If you add or subtract with the same denominator, the denominator’s not going to change.  It’s going to stay the same.","If you add or subtract with the same denominator, the denominator will not change.  It will stay the same. Student D, what did we learn?  Student K.",1.0,3,1,0.5561018115566759,1.0,3,1,0.5608742820423506,1.6666666666666667,2,2.0,0.6857105656093557
4629,232,It can go in big numbers up to 100.,"That the numbers can be any number like up to 100 or even more. Okay, it’s not just up to our own little world of eighths or twelfths, right?  Anybody else like to share what they learned about fractions today?  Tomorrow we’ll continue our work with adding and subtracting fractions, but we’re going to look at in word problems, which is just fine because you are doing that with your 10-minute math packets.  All right, it is time to clean up.  Your homework I will give to you separately.  It’s not in your books.  So please put your materials away.",1.0,3,1,0.4773831411883414,1.0,3,1,0.4708796804237198,1.6666666666666667,2,2.0,0.4583607863373218
4630,27,One whole and one half.,"So he found his match for this one.  What he’s going to write on this down below is one whole and one half here. Do you mind if I go and help Student E?  You’ve got it?  Okay.  Why don’t we just start with these three? Oh, actually, we’re doing it opposite.  We need to find the match for the blank ones so we can find enough to write on them.  Here, and here, and this is a good one.  How about this one?  We’re going to go through our deck that’s labeled and see which one is matched.  What about this one?  Is it matched? Almost, but not quite.  So we’ll put that down.  What about this one?  Almost.  This one?  This one?  This one?  What about this one?  Almost, so close.",1.0,3,1,0.5038497289455762,1.0,3,1,0.486315632468704,1.6666666666666667,2,2.0,0.3988760558381843
4631,35,The numerator is the pieces you have and denominator is how many pieces there are.,"Can someone repeat that in your own words?  Student P, give it a whirl.",1.0,3,1,0.4763093704982729,1.0,3,1,0.4467020921327958,1.3333333333333333,2,1.0,-0.012321404378315748
4631,187,"Ethan gave two eighths of his collection to Ruby, so I just added one eighth to one eighth and one eighth equals two eighths.",And what were you thinking with two eighths?,1.0,3,1,0.42483018021585905,1.0,3,1,0.4130922704783692,1.6666666666666667,2,2.0,0.7180211984439191
4631,243,"No, that’s Hans Solo.",I’m sorry.  If this is a word problem what should I put under here?,0.0,3,0,-2.1434370553430746,0.0,3,0,-2.1768090878646875,,1,,
4631,257,I don’t even know.  How much does that equal?,You tell me.  Erase this.,1.0,3,1,0.42331323054617226,1.0,3,1,0.38972275494529,1.0,3,1.0,-0.4958453869044579
4636,161,You can’t do that.,Why not?  Isn’t an eighth a half of a fourth?,1.0,3,1,0.462118499953716,1.0,3,1,0.4526684942795078,1.3333333333333333,2,1.0,0.17723006275847727
4636,175,Up there you put the eighth.  The eighth was 7.,So that’s wrong.  We made a mistake.  My bad.,1.0,3,1,0.4305484827110149,1.0,3,1,0.3969424947323845,1.0,1,,-0.4160894270809943
4649,469,Go left – go left 12.,"Go left 12 and down eight.  Excellent.  Left 12, down eight. You have no idea what it’s going to be.",1.0,3,1,0.4781227429661111,1.0,3,1,0.4459890127691068,1.6666666666666667,2,2.0,0.5497278157110789
4650,32,"Two—I thought the answer was, I know the answer is—","Well, what did you think the answer was?",1.0,3,1,0.3982930940083498,1.0,3,1,0.3853865575378208,1.0,3,1.0,-0.2921821704031389
4651,125,"Like that one is right there and so then that one is moving counterclockwise, and then this one is also moving counterclockwise.","Okay, here to here to here.  Okay, so what you were looking at is the same fractions from one – let’s write those numbers down – one, 5, 9, 13, 17, 21, 25 and 29.  Guess what?  I would have to agree with you.  And maybe the way I said it confused you guys.  But if you’re looking at the same fraction – if you’re looking at a 12 here and 12 here and 12 here; it does look like it is going counterclockwise. But what I was talking about is I was saying if you’re going from a 12th to a 4th, from a 4th to a 3rd, from a 3rd to a 12th – I’m sorry – to a half.  But guess what?  It’s just based on what you see.  So very, very good, and thank you for explaining that.  Okay, there we go.  Oh, look at the numbers that we put up here.",1.0,3,1,0.42095816864068175,1.0,3,1,0.39895993991199896,1.3333333333333333,2,1.0,0.3021881280947407
4651,132,"One you can’t – wait – an odd number – if there’s a one in the one’s place – a one, three – one, three, five, seven or nine in the one’s place then it’s an odd number.","A one, three, five, seven, nine.  I agree.  But what’s another way?",1.0,3,1,0.4574929743335836,1.0,3,1,0.4378706940507333,2.0,3,2.0,0.9496669000799148
4651,213,You would have divided by four – three over three.,What would be my greatest common factor between 75 and 100?,1.0,3,1,0.42331323054617226,1.0,3,1,0.38972275494529,0.3333333333333333,2,0.0,-1.4562074456937495
4652,94,Next you have to change the division sign to a multiplication sign.,"Okay.  What do I do next, Student J?",1.0,3,1,0.4487869354647187,1.0,3,1,0.411778724831104,1.0,3,1.0,-0.5742465177406729
4653,233,"No, I’m saying – wait.  Maybe if you put 6 above it.","You’re making this so hard.  Student M, do you want me to call on you?",1.0,3,1,0.5038497289455762,0.6666666666666666,2,1,-0.3948577310858641,0.5,1,,-1.2630554419655928
4660,26,Not really.  I chose B.  But I think I probably just made an adding mistake.,"11, eight, 25.",1.0,3,1,0.4459922174456898,1.0,3,1,0.4288522746364855,0.6666666666666666,2,1.0,-0.8357737700063818
4664,158,"The number 10, it has __________.","All right, so we just used the data that we’re actually given, and we make our line plot accordingly, and we have to make sure that we’re also putting it in order, all right?  So with our data, how could our line plot look?  Well, let’s try to start it.  What’s the first thing we need to make our line plot?  What’s the main thing that we need; what’s the first thing we need?",1.0,3,1,0.4261218608323867,1.0,3,1,0.3982053424569258,0.6666666666666666,2,1.0,-1.0461574366843969
4679,110,16 ounces to a pound?,Right.  So 16 of these – 5 – how many pencils would make a pound if 5 if 1 ounce?,1.0,3,1,0.3996552730751519,1.0,3,1,0.3827693904119416,1.6666666666666667,2,2.0,0.5700299584459168
4689,90,Seven tenths and five tenths.,Seven tenths and five tenths.  And what did you get when you did that?,1.0,3,1,0.4829900123596646,1.0,3,1,0.4693170102108019,2.0,3,2.0,0.9041987470768968
4693,13,The angles are the same because it’s the same lines and length.,"In an equilateral triangle, all the sides are the same, all the angles are the same, but an isosceles triangle here, what if I told you that only two angles were the same and one was different?  Which two angles would be the same?",1.0,3,1,0.4707100333395931,1.0,3,1,0.4344270901437405,2.0,3,2.0,1.036980709045234
4694,15,Because there’s no – they’re all straight lines.,"Very good.  Let’s zoom this in.  Your first reaction might be that this is a no, but if you look closely at it, and I know the paper isn’t perfect, but all of those sides are straight.  It looks like it’s curved, but when you look closely at each side, all of the sides are straight.  It’s just the way they designed it, it looks like it might be a circle, but it’s really not. They have sides.  It is a little bit of a trick. And they have sides and they have angles there.  You really have to look closely.  Okay.  Very good. Let’s have somebody come up and do 4-6.  Mr. D, come up.  Okay.  Number four.",1.0,3,1,0.4317997108627588,1.0,3,1,0.42546226586158015,2.0,3,2.0,1.085285005956256
4696,31,They have a line of symmetry.,"Student E, what can you tell me about those triangles?",1.0,3,1,0.42975967479476457,1.0,3,1,0.4224778787669643,0.3333333333333333,2,0.0,-1.4252907163407504
4717,3,Where do we put our name?,"Just somewhere in the right corner.  Gentlemen, stop.  Okay. What I have up here on the board is really just a big version of what you have, correct?",0.0,3,0,-2.268759723756229,0.0,3,0,-2.350224303177812,,1,,
4717,15,You didn’t put a dot inside.,Is that okay?  Can you put the dots there?,0.6666666666666666,2,1,-0.3790477650074941,0.6666666666666666,2,1,-0.3961613525644781,2.0,2,2.0,1.066516818358388
4717,28,You put the area as 99.,Yeah.,1.0,3,1,0.42095816864068175,1.0,3,1,0.39895993991199896,0.6666666666666666,2,1.0,-0.7430993129086948
4717,30,Well why did you put 2?,"Okay.  That’s a good question.  He’s asking about that, okay, and we’re actually going to learn a little more about that next week and the week after.  What that’s actually called, it’s called an exponent.  I like to call it the Eeyore Cloud.  You know how when you watch Winnie the Pooh and Eeyore has that little cloud that follows behind him?  Okay.  Exponents always float, kind of right up behind your number, or your letter, or your measurement.  This is actually when you say 99 units, that’s how you write squared, okay?  Yesterday some of you were doing it this way. You were saying 99 square units.  That’s okay too. These things are actually equivalent.  They mean the same thing.  That’s like saying I’m happy I’m glad. They mean the same thing.  They’re equivalent.  Okay? This little guy right here is called squared, and I’ll give you a reason why.  Because what you’re measuring here are 2D shapes, 2 dimensional.  Raise your hand if you’ve ever seen or know how to draw – raise your hand if you know what that is.  Student D, what is that?",1.0,3,1,0.5078310912610428,1.0,3,1,0.4943651869496898,2.0,3,2.0,1.121898112459749
